"Geographic code","Geographic name","Geographic type","Geographic name, province or territory","Geographic code, province or territory","Global non-response rate","Data quality flag","Value type","Total","Single-detached house","Apartment in a building that has five or more storeys","Apartment in a building that has fewer than five storeys","Row house","Semi-detached house","Apartment or flat in a duplex","Other single-attached house","Movable dwelling",
"2427","Robert-Cliche","Municipalité régionale de comté","Quebec","24",3.0,"00000","2011 counts",7880,6075,5,880,70,340,355,135,20
"2427","Robert-Cliche","Municipalité régionale de comté","Quebec","24",3.0,"00000","percentage distribution (2011)",100,77.1,0.1,11.2,0.9,4.3,4.5,1.7,0.3
"2428","Les Etchemins","Municipalité régionale de comté","Quebec","24",4.1,"00000","2016 counts",7325,6170,0,665,35,175,210,35,30
"2428","Les Etchemins","Municipalité régionale de comté","Quebec","24",4.1,"00000","percentage distribution (2016)",100,84.2,0,9.1,0.5,2.4,2.9,0.5,0.4
"2428","Les Etchemins","Municipalité régionale de comté","Quebec","24",4.1,"00000","percentage change (2011 to 2016)",-0.5,0.6,-100,-1.5,-12.5,-14.6,-14.3,16.7,0
"2428","Les Etchemins","Municipalité régionale de comté","Quebec","24",4.1,"00000","2011 counts",7365,6135,5,675,40,205,245,30,30
"2428","Les Etchemins","Municipalité régionale de comté","Quebec","24",4.1,"00000","percentage distribution (2011)",100,83.3,0.1,9.2,0.5,2.8,3.3,0.4,0.4
"2429","Beauce-Sartigan","Municipalité régionale de comté","Quebec","24",4.1,"00000","2016 counts",22860,15010,305,4320,295,1805,870,190,70
"2429","Beauce-Sartigan","Municipalité régionale de comté","Quebec","24",4.1,"00000","percentage distribution (2016)",100,65.7,1.3,18.9,1.3,7.9,3.8,0.8,0.3
"2429","Beauce-Sartigan","Municipalité régionale de comté","Quebec","24",4.1,"00000","percentage change (2011 to 2016)",4.9,3.2,-27.4,9.6,7.3,15.3,3,72.7,-22.2
"2429","Beauce-Sartigan","Municipalité régionale de comté","Quebec","24",4.1,"00000","2011 counts",21795,14550,420,3940,275,1565,845,110,90
"2429","Beauce-Sartigan","Municipalité régionale de comté","Quebec","24",4.1,"00000","percentage distribution (2011)",100,66.8,1.9,18.1,1.3,7.2,3.9,0.5,0.4
"2430","Le Granit","Municipalité régionale de comté","Quebec","24",3.7,"00000","2016 counts",9560,7550,5,1055,120,150,530,40,110
"2430","Le Granit","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage distribution (2016)",100,79,0.1,11,1.3,1.6,5.5,0.4,1.2
"2430","Le Granit","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage change (2011 to 2016)",0.1,0.6,,-3.2,33.3,-6.3,-0.9,-11.1,-4.3
"2430","Le Granit","Municipalité régionale de comté","Quebec","24",3.7,"00000","2011 counts",9550,7505,0,1090,90,160,535,45,115
"2430","Le Granit","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage distribution (2011)",100,78.6,0,11.4,0.9,1.7,5.6,0.5,1.2
"2431","Les Appalaches","Municipalité régionale de comté","Quebec","24",4.7,"00000","2016 counts",19670,14145,5,3125,90,310,1690,115,185
"2431","Les Appalaches","Municipalité régionale de comté","Quebec","24",4.7,"00000","percentage distribution (2016)",100,71.9,0,15.9,0.5,1.6,8.6,0.6,0.9
"2431","Les Appalaches","Municipalité régionale de comté","Quebec","24",4.7,"00000","percentage change (2011 to 2016)",0.9,1.3,0,2.1,-5.3,-4.6,-2,9.5,-14
"2431","Les Appalaches","Municipalité régionale de comté","Quebec","24",4.7,"00000","2011 counts",19485,13965,5,3060,95,325,1725,105,215
"2431","Les Appalaches","Municipalité régionale de comté","Quebec","24",4.7,"00000","percentage distribution (2011)",100,71.7,0,15.7,0.5,1.7,8.9,0.5,1.1
"2432","L'Érable","Municipalité régionale de comté","Quebec","24",4.0,"00000","2016 counts",10270,7315,0,1840,20,355,565,50,110
"2432","L'Érable","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage distribution (2016)",100,71.2,0,17.9,0.2,3.5,5.5,0.5,1.1
"2432","L'Érable","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage change (2011 to 2016)",2.8,2,-100,3.1,-33.3,42,-6.6,25,4.8
"2432","L'Érable","Municipalité régionale de comté","Quebec","24",4.0,"00000","2011 counts",9990,7175,5,1785,30,250,605,40,105
"2432","L'Érable","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage distribution (2011)",100,71.8,0.1,17.9,0.3,2.5,6.1,0.4,1.1
"2433","Lotbinière","Municipalité régionale de comté","Quebec","24",3.1,"00000","2016 counts",13355,10005,0,1610,135,1030,350,40,180
"2433","Lotbinière","Municipalité régionale de comté","Quebec","24",3.1,"00000","percentage distribution (2016)",100,74.9,0,12.1,1,7.7,2.6,0.3,1.3
"2433","Lotbinière","Municipalité régionale de comté","Quebec","24",3.1,"00000","percentage change (2011 to 2016)",10.2,6,,24.8,42.1,66.1,-19.5,-33.3,5.9
"2433","Lotbinière","Municipalité régionale de comté","Quebec","24",3.1,"00000","2011 counts",12115,9440,0,1290,95,620,435,60,170
"2433","Lotbinière","Municipalité régionale de comté","Quebec","24",3.1,"00000","percentage distribution (2011)",100,77.9,0,10.6,0.8,5.1,3.6,0.5,1.4
"2434","Portneuf","Municipalité régionale de comté","Quebec","24",3.7,"00000","2016 counts",23140,17615,20,2340,90,1145,1690,95,140
"2434","Portneuf","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage distribution (2016)",100,76.1,0.1,10.1,0.4,4.9,7.3,0.4,0.6
"2434","Portneuf","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage change (2011 to 2016)",8.5,7.4,33.3,17.3,-14.3,23.8,-0.3,5.6,33.3
"2434","Portneuf","Municipalité régionale de comté","Quebec","24",3.7,"00000","2011 counts",21330,16400,15,1995,105,925,1695,90,105
"2434","Portneuf","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage distribution (2011)",100,76.9,0.1,9.4,0.5,4.3,7.9,0.4,0.5
"2435","Mékinac","Municipalité régionale de comté","Quebec","24",4.0,"00000","2016 counts",6015,4810,0,485,10,185,400,85,45
"2435","Mékinac","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage distribution (2016)",100,80,0,8.1,0.2,3.1,6.7,1.4,0.7
"2435","Mékinac","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage change (2011 to 2016)",-1.3,-0.7,,0,-60,5.7,-13,6.3,80
"2435","Mékinac","Municipalité régionale de comté","Quebec","24",4.0,"00000","2011 counts",6095,4845,0,485,25,175,460,80,25
"2435","Mékinac","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage distribution (2011)",100,79.5,0,8,0.4,2.9,7.5,1.3,0.4
"2436","Shawinigan","Territoire équivalent","Quebec","24",4.0,"00000","2016 counts",24410,12135,10,8545,210,675,2420,315,100
"2436","Shawinigan","Territoire équivalent","Quebec","24",4.0,"00000","percentage distribution (2016)",100,49.7,0,35,0.9,2.8,9.9,1.3,0.4
"2436","Shawinigan","Territoire équivalent","Quebec","24",4.0,"00000","percentage change (2011 to 2016)",1,2.1,100,-0.2,0,13.4,-2.2,-8.7,0
"2436","Shawinigan","Territoire équivalent","Quebec","24",4.0,"00000","2011 counts",24165,11880,5,8565,210,595,2475,345,100
"2436","Shawinigan","Territoire équivalent","Quebec","24",4.0,"00000","percentage distribution (2011)",100,49.2,0,35.4,0.9,2.5,10.2,1.4,0.4
"2437","Francheville","Census division","Quebec","24",4.3,"00000","2016 counts",71360,33730,1070,24270,1735,4605,5290,370,280
"2437","Francheville","Census division","Quebec","24",4.3,"00000","percentage distribution (2016)",100,47.3,1.5,34,2.4,6.5,7.4,0.5,0.4
"2437","Francheville","Census division","Quebec","24",4.3,"00000","percentage change (2011 to 2016)",3.1,2.5,-18.9,3.4,13,14.1,0.1,13.8,-11.1
"2437","Francheville","Census division","Quebec","24",4.3,"00000","2011 counts",69200,32920,1320,23465,1535,4035,5285,325,315
"2437","Francheville","Census division","Quebec","24",4.3,"00000","percentage distribution (2011)",100,47.6,1.9,33.9,2.2,5.8,7.6,0.5,0.5
"2438","Bécancour","Municipalité régionale de comté","Quebec","24",3.6,"00000","2016 counts",9040,6935,0,1335,145,270,245,40,75
"2438","Bécancour","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2016)",100,76.7,0,14.8,1.6,3,2.7,0.4,0.8
"2438","Bécancour","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage change (2011 to 2016)",4,2.8,,11.3,-3.3,22.7,-7.5,-11.1,15.4
"2438","Bécancour","Municipalité régionale de comté","Quebec","24",3.6,"00000","2011 counts",8690,6745,0,1200,150,220,265,45,65
"2438","Bécancour","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2011)",100,77.6,0,13.8,1.7,2.5,3,0.5,0.7
"2439","Arthabaska","Municipalité régionale de comté","Quebec","24",4.4,"00000","2016 counts",31450,19165,5,7740,280,2475,1545,70,165
"2439","Arthabaska","Municipalité régionale de comté","Quebec","24",4.4,"00000","percentage distribution (2016)",100,60.9,0,24.6,0.9,7.9,4.9,0.2,0.5
"2439","Arthabaska","Municipalité régionale de comté","Quebec","24",4.4,"00000","percentage change (2011 to 2016)",5.1,3.6,0,5.2,7.7,28.6,-3.7,-17.6,-8.3
"2439","Arthabaska","Municipalité régionale de comté","Quebec","24",4.4,"00000","2011 counts",29910,18495,5,7355,260,1925,1605,85,180
"2439","Arthabaska","Municipalité régionale de comté","Quebec","24",4.4,"00000","percentage distribution (2011)",100,61.8,0,24.6,0.9,6.4,5.4,0.3,0.6
"2440","Les Sources","Municipalité régionale de comté","Quebec","24",4.5,"00000","2016 counts",6480,4430,0,1120,30,55,720,30,85
"2440","Les Sources","Municipalité régionale de comté","Quebec","24",4.5,"00000","percentage distribution (2016)",100,68.4,0,17.3,0.5,0.8,11.1,0.5,1.3
"2440","Les Sources","Municipalité régionale de comté","Quebec","24",4.5,"00000","percentage change (2011 to 2016)",-0.1,0,,-2.2,-33.3,-15.4,-1.4,-14.3,112.5
"2440","Les Sources","Municipalité régionale de comté","Quebec","24",4.5,"00000","2011 counts",6485,4430,0,1145,45,65,730,35,40
"2440","Les Sources","Municipalité régionale de comté","Quebec","24",4.5,"00000","percentage distribution (2011)",100,68.3,0,17.7,0.7,1,11.3,0.5,0.6
"2441","Le Haut-Saint-François","Municipalité régionale de comté","Quebec","24",3.7,"00000","2016 counts",9585,7555,5,965,30,150,690,60,135
"2441","Le Haut-Saint-François","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage distribution (2016)",100,78.8,0.1,10.1,0.3,1.6,7.2,0.6,1.4
"2441","Le Haut-Saint-François","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage change (2011 to 2016)",4.1,3.5,-50,-2.5,50,-9.1,23.2,100,3.8
"2441","Le Haut-Saint-François","Municipalité régionale de comté","Quebec","24",3.7,"00000","2011 counts",9205,7300,10,990,20,165,560,30,130
"2441","Le Haut-Saint-François","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage distribution (2011)",100,79.3,0.1,10.8,0.2,1.8,6.1,0.3,1.4
"2442","Le Val-Saint-François","Municipalité régionale de comté","Quebec","24",3.6,"00000","2016 counts",13015,9395,0,2075,85,295,990,65,110
"2442","Le Val-Saint-François","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2016)",100,72.2,0,15.9,0.7,2.3,7.6,0.5,0.8
"2442","Le Val-Saint-François","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage change (2011 to 2016)",4.3,5.3,,-1.7,6.3,22.9,8.2,8.3,-18.5
"2442","Le Val-Saint-François","Municipalité régionale de comté","Quebec","24",3.6,"00000","2011 counts",12475,8925,0,2110,80,240,915,60,135
"2442","Le Val-Saint-François","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2011)",100,71.5,0,16.9,0.6,1.9,7.3,0.5,1.1
"2443","Sherbrooke","Territoire équivalent","Quebec","24",4.2,"00000","2016 counts",73505,28175,1970,32690,2060,3625,4385,195,405
"2443","Sherbrooke","Territoire équivalent","Quebec","24",4.2,"00000","percentage distribution (2016)",100,38.3,2.7,44.5,2.8,4.9,6,0.3,0.6
"2443","Sherbrooke","Territoire équivalent","Quebec","24",4.2,"00000","percentage change (2011 to 2016)",4.2,2.9,-7.1,3.3,30,23.7,2.5,-15.2,-1.2
"2443","Sherbrooke","Territoire équivalent","Quebec","24",4.2,"00000","2011 counts",70575,27380,2120,31645,1585,2930,4280,230,410
"2443","Sherbrooke","Territoire équivalent","Quebec","24",4.2,"00000","percentage distribution (2011)",100,38.8,3,44.8,2.2,4.2,6.1,0.3,0.6
"2444","Coaticook","Municipalité régionale de comté","Quebec","24",3.7,"00000","2016 counts",7815,5530,0,1465,60,235,470,20,45
"2444","Coaticook","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage distribution (2016)",100,70.8,0,18.7,0.8,3,6,0.3,0.6
"2444","Coaticook","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage change (2011 to 2016)",1,1.2,,2.1,33.3,0,-5.1,0,12.5
"2444","Coaticook","Municipalité régionale de comté","Quebec","24",3.7,"00000","2011 counts",7740,5465,0,1435,45,235,495,20,40
"2444","Coaticook","Municipalité régionale de comté","Quebec","24",3.7,"00000","percentage distribution (2011)",100,70.6,0,18.5,0.6,3,6.4,0.3,0.5
"2445","Memphrémagog","Municipalité régionale de comté","Quebec","24",4.6,"00000","2016 counts",22920,15575,30,4485,395,760,1320,260,100
"2445","Memphrémagog","Municipalité régionale de comté","Quebec","24",4.6,"00000","percentage distribution (2016)",100,68,0.1,19.6,1.7,3.3,5.8,1.1,0.4
"2445","Memphrémagog","Municipalité régionale de comté","Quebec","24",4.6,"00000","percentage change (2011 to 2016)",4.9,5.2,0,-1.8,6.8,28.8,-2.9,188.9,122.2
"2445","Memphrémagog","Municipalité régionale de comté","Quebec","24",4.6,"00000","2011 counts",21845,14805,30,4565,370,590,1360,90,45
"2445","Memphrémagog","Municipalité régionale de comté","Quebec","24",4.6,"00000","percentage distribution (2011)",100,67.8,0.1,20.9,1.7,2.7,6.2,0.4,0.2
"2446","Brome-Missisquoi","Municipalité régionale de comté","Quebec","24",4.0,"00000","2016 counts",25865,16805,5,5835,205,1020,1360,290,355
"2446","Brome-Missisquoi","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage distribution (2016)",100,65,0,22.6,0.8,3.9,5.3,1.1,1.4
"2446","Brome-Missisquoi","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage change (2011 to 2016)",6.9,5,,14.4,-10.9,17.2,4.2,3.6,-13.4
"2446","Brome-Missisquoi","Municipalité régionale de comté","Quebec","24",4.0,"00000","2011 counts",24190,16010,0,5100,230,870,1305,280,410
"2446","Brome-Missisquoi","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage distribution (2011)",100,66.2,0,21.1,1,3.6,5.4,1.2,1.7
"2447","La Haute-Yamaska","Municipalité régionale de comté","Quebec","24",4.0,"00000","2016 counts",38825,18755,810,12490,310,2470,2585,590,805
"2447","La Haute-Yamaska","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage distribution (2016)",100,48.3,2.1,32.2,0.8,6.4,6.7,1.5,2.1
"2447","La Haute-Yamaska","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage change (2011 to 2016)",5.8,1.6,55.8,7.1,67.6,21.4,0.2,-8.5,28.8
"2447","La Haute-Yamaska","Municipalité régionale de comté","Quebec","24",4.0,"00000","2011 counts",36705,18455,520,11665,185,2035,2580,645,625
"2447","La Haute-Yamaska","Municipalité régionale de comté","Quebec","24",4.0,"00000","percentage distribution (2011)",100,50.3,1.4,31.8,0.5,5.5,7,1.8,1.7
"2448","Acton","Municipalité régionale de comté","Quebec","24",3.5,"00000","2016 counts",6640,4775,0,1055,85,230,335,80,85
"2448","Acton","Municipalité régionale de comté","Quebec","24",3.5,"00000","percentage distribution (2016)",100,71.9,0,15.9,1.3,3.5,5,1.2,1.3
"2448","Acton","Municipalité régionale de comté","Quebec","24",3.5,"00000","percentage change (2011 to 2016)",3.3,2.9,,10.5,6.3,-6.1,3.1,0,0
"2448","Acton","Municipalité régionale de comté","Quebec","24",3.5,"00000","2011 counts",6425,4640,0,955,80,245,325,80,85
"2448","Acton","Municipalité régionale de comté","Quebec","24",3.5,"00000","percentage distribution (2011)",100,72.2,0,14.9,1.2,3.8,5.1,1.2,1.3
"2449","Drummond","Municipalité régionale de comté","Quebec","24",4.4,"00000","2016 counts",45335,24885,240,13020,805,2085,3540,220,535
"2449","Drummond","Municipalité régionale de comté","Quebec","24",4.4,"00000","percentage distribution (2016)",100,54.9,0.5,28.7,1.8,4.6,7.8,0.5,1.2
"2449","Drummond","Municipalité régionale de comté","Quebec","24",4.4,"00000","percentage change (2011 to 2016)",5.5,5.8,-46.1,4.6,-4.2,18.8,5.5,25.7,20.2
"2449","Drummond","Municipalité régionale de comté","Quebec","24",4.4,"00000","2011 counts",42975,23515,445,12445,840,1755,3355,175,445
"2449","Drummond","Municipalité régionale de comté","Quebec","24",4.4,"00000","percentage distribution (2011)",100,54.7,1,29,2,4.1,7.8,0.4,1
"2450","Nicolet-Yamaska","Municipalité régionale de comté","Quebec","24",3.6,"00000","2016 counts",10085,7475,0,1540,60,360,435,50,170
"2450","Nicolet-Yamaska","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2016)",100,74.1,0,15.3,0.6,3.6,4.3,0.5,1.7
"2450","Nicolet-Yamaska","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage change (2011 to 2016)",3.3,2.2,,12.4,-25,26.3,-14.7,-23.1,17.2
"2450","Nicolet-Yamaska","Municipalité régionale de comté","Quebec","24",3.6,"00000","2011 counts",9765,7315,0,1370,80,285,510,65,145
"2450","Nicolet-Yamaska","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2011)",100,74.9,0,14,0.8,2.9,5.2,0.7,1.5
"2451","Maskinongé","Municipalité régionale de comté","Quebec","24",3.6,"00000","2016 counts",16450,12685,0,2150,155,320,920,115,105
"2451","Maskinongé","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2016)",100,77.1,0,13.1,0.9,1.9,5.6,0.7,0.6
"2451","Maskinongé","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage change (2011 to 2016)",2,2,,4.6,-13.9,8.5,-1.1,-8,-8.7
"2451","Maskinongé","Municipalité régionale de comté","Quebec","24",3.6,"00000","2011 counts",16130,12440,0,2055,180,295,930,125,115
"2451","Maskinongé","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2011)",100,77.1,0,12.7,1.1,1.8,5.8,0.8,0.7
"2452","D'Autray","Municipalité régionale de comté","Quebec","24",3.6,"00000","2016 counts",18225,13880,20,2235,205,585,910,165,225
"2452","D'Autray","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2016)",100,76.2,0.1,12.3,1.1,3.2,5,0.9,1.2
"2452","D'Autray","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage change (2011 to 2016)",4.2,3.2,33.3,12.9,-16.3,10.4,2.8,-5.7,9.8
"2452","D'Autray","Municipalité régionale de comté","Quebec","24",3.6,"00000","2011 counts",17490,13450,15,1980,245,530,885,175,205
"2452","D'Autray","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2011)",100,76.9,0.1,11.3,1.4,3,5.1,1,1.2
"2453","Pierre-De Saurel","Municipalité régionale de comté","Quebec","24",3.9,"00000","2016 counts",23790,14690,150,5270,400,1185,1905,120,80
"2453","Pierre-De Saurel","Municipalité régionale de comté","Quebec","24",3.9,"00000","percentage distribution (2016)",100,61.7,0.6,22.2,1.7,5,8,0.5,0.3
"2453","Pierre-De Saurel","Municipalité régionale de comté","Quebec","24",3.9,"00000","percentage change (2011 to 2016)",2.3,0.9,-3.2,5.1,5.3,2.2,4.4,-4,45.5
"2453","Pierre-De Saurel","Municipalité régionale de comté","Quebec","24",3.9,"00000","2011 counts",23260,14555,155,5015,380,1160,1825,125,55
"2453","Pierre-De Saurel","Municipalité régionale de comté","Quebec","24",3.9,"00000","percentage distribution (2011)",100,62.6,0.7,21.6,1.6,5,7.8,0.5,0.2
"2454","Les Maskoutains","Municipalité régionale de comté","Quebec","24",4.2,"00000","2016 counts",38015,19155,155,13150,645,1815,2645,270,190
"2454","Les Maskoutains","Municipalité régionale de comté","Quebec","24",4.2,"00000","percentage distribution (2016)",100,50.4,0.4,34.6,1.7,4.8,7,0.7,0.5
"2454","Les Maskoutains","Municipalité régionale de comté","Quebec","24",4.2,"00000","percentage change (2011 to 2016)",3.9,3.2,-3.1,6,21.7,7.7,0.8,5.9,-49.3
"2454","Les Maskoutains","Municipalité régionale de comté","Quebec","24",4.2,"00000","2011 counts",36590,18560,160,12410,530,1685,2625,255,375
"2454","Les Maskoutains","Municipalité régionale de comté","Quebec","24",4.2,"00000","percentage distribution (2011)",100,50.7,0.4,33.9,1.4,4.6,7.2,0.7,1
"2455","Rouville","Municipalité régionale de comté","Quebec","24",3.9,"00000","2016 counts",14940,9085,0,3135,310,1040,895,120,340
"2455","Rouville","Municipalité régionale de comté","Quebec","24",3.9,"00000","percentage distribution (2016)",100,60.8,0,21,2.1,7,6,0.8,2.3
"2455","Rouville","Municipalité régionale de comté","Quebec","24",3.9,"00000","percentage change (2011 to 2016)",3.7,1.7,,0.8,1.6,16.9,0,84.6,54.5
"2455","Rouville","Municipalité régionale de comté","Quebec","24",3.9,"00000","2011 counts",14410,8935,0,3110,305,890,895,65,220
"2455","Rouville","Municipalité régionale de comté","Quebec","24",3.9,"00000","percentage distribution (2011)",100,62,0,21.6,2.1,6.2,6.2,0.5,1.5
"2456","Le Haut-Richelieu","Municipalité régionale de comté","Quebec","24",3.6,"00000","2016 counts",50060,28960,150,14865,950,1545,2165,550,880
"2456","Le Haut-Richelieu","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2016)",100,57.9,0.3,29.7,1.9,3.1,4.3,1.1,1.8
"2456","Le Haut-Richelieu","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage change (2011 to 2016)",3.9,3,100,3.7,0.5,4,1.4,54.9,17.3
"2456","Le Haut-Richelieu","Municipalité régionale de comté","Quebec","24",3.6,"00000","2011 counts",48190,28110,75,14335,945,1485,2135,355,750
"2456","Le Haut-Richelieu","Municipalité régionale de comté","Quebec","24",3.6,"00000","percentage distribution (2011)",100,58.3,0.2,29.7,2,3.1,4.4,0.7,1.6
"2457","La Vallée-du-Richelieu","Municipalité régionale de comté","Quebec","24",2.6,"00000","2016 counts",48750,32675,5,10395,1070,2420,1595,190,395
"2457","La Vallée-du-Richelieu","Municipalité régionale de comté","Quebec","24",2.6,"00000","percentage distribution (2016)",100,67,0,21.3,2.2,5,3.3,0.4,0.8
"2457","La Vallée-du-Richelieu","Municipalité régionale de comté","Quebec","24",2.6,"00000","percentage change (2011 to 2016)",8.2,4.2,0,18.5,23,17.2,6.3,31,12.9
"2457","La Vallée-du-Richelieu","Municipalité régionale de comté","Quebec","24",2.6,"00000","2011 counts",45075,31365,5,8775,870,2065,1500,145,350
"2457","La Vallée-du-Richelieu","Municipalité régionale de comté","Quebec","24",2.6,"00000","percentage distribution (2011)",100,69.6,0,19.5,1.9,4.6,3.3,0.3,0.8
"2458","Longueuil","Territoire équivalent","Quebec","24",3.2,"00000","2016 counts",175735,69505,9050,70815,6860,11520,6950,585,450
"2458","Longueuil","Territoire équivalent","Quebec","24",3.2,"00000","percentage distribution (2016)",100,39.6,5.1,40.3,3.9,6.6,4,0.3,0.3
"2458","Longueuil","Territoire équivalent","Quebec","24",3.2,"00000","percentage change (2011 to 2016)",3.8,1.3,-3,6.5,4.9,5.3,5.9,27.2,15.4
"2458","Longueuil","Territoire équivalent","Quebec","24",3.2,"00000","2011 counts",169280,68590,9330,66480,6540,10945,6560,460,390
"2458","Longueuil","Territoire équivalent","Quebec","24",3.2,"00000","percentage distribution (2011)",100,40.5,5.5,39.3,3.9,6.5,3.9,0.3,0.2
"2459","Marguerite-D'Youville","Municipalité régionale de comté","Quebec","24",2.4,"00000","2016 counts",29945,19070,5,6380,500,2450,1060,115,360
"2459","Marguerite-D'Youville","Municipalité régionale de comté","Quebec","24",2.4,"00000","percentage distribution (2016)",100,63.7,0,21.3,1.7,8.2,3.5,0.4,1.2
"2459","Marguerite-D'Youville","Municipalité régionale de comté","Quebec","24",2.4,"00000","percentage change (2011 to 2016)",7.3,1.5,0,21.3,11.1,19.2,18.4,27.8,0
"2459","Marguerite-D'Youville","Municipalité régionale de comté","Quebec","24",2.4,"00000","2011 counts",27910,18795,5,5260,450,2055,895,90,360
"2459","Marguerite-D'Youville","Municipalité régionale de comté","Quebec","24",2.4,"00000","percentage distribution (2011)",100,67.3,0,18.8,1.6,7.4,3.2,0.3,1.3
"2460","L'Assomption","Municipalité régionale de comté","Quebec","24",2.3,"00000","2016 counts",49765,29550,1130,12610,925,3535,1635,155,220
"2460","L'Assomption","Municipalité régionale de comté","Quebec","24",2.3,"00000","percentage distribution (2016)",100,59.4,2.3,25.3,1.9,7.1,3.3,0.3,0.4
"2460","L'Assomption","Municipalité régionale de comté","Quebec","24",2.3,"00000","percentage change (2011 to 2016)",4,3.5,1.3,3.9,24.2,5.8,-2.4,6.9,57.1
"2460","L'Assomption","Municipalité régionale de comté","Quebec","24",2.3,"00000","2011 counts",47835,28545,1115,12140,745,3340,1675,145,140
"2460","L'Assomption","Municipalité régionale de comté","Quebec","24",2.3,"00000","percentage distribution (2011)",100,59.7,2.3,25.4,1.6,7,3.5,0.3,0.3
"2461","Joliette","Municipalité régionale de comté","Quebec","24",4.6,"00000","2016 counts",29705,16005,150,9270,535,1095,2325,210,110
"2461","Joliette","Municipalité régionale de comté","Quebec","24",4.6,"00000","percentage distribution (2016)",100,53.9,0.5,31.2,1.8,3.7,7.8,0.7,0.4
"2461","Joliette","Municipalité régionale de comté","Quebec","24",4.6,"00000","percentage change (2011 to 2016)",5.2,4.5,3.4,7.1,7,17.7,-2.5,16.7,-8.3
"2461","Joliette","Municipalité régionale de comté","Quebec","24",4.6,"00000","2011 counts",28235,15310,145,8655,500,930,2385,180,120
"2461","Joliette","Municipalité régionale de comté","Quebec","24",4.6,"00000","percentage distribution (2011)",100,54.2,0.5,30.7,1.8,3.3,8.4,0.6,0.4
"2462","Matawinie","Municipalité régionale de comté","Quebec","24",5.2,"00000","2016 counts",23135,19865,5,1605,90,475,735,165,210
"2462","Matawinie","Municipalité régionale de comté","Quebec","24",5.2,"00000","percentage distribution (2016)",100,85.9,0,6.9,0.4,2.1,3.2,0.7,0.9
"2462","Matawinie","Municipalité régionale de comté","Quebec","24",5.2,"00000","percentage change (2011 to 2016)",4.4,3.5,0,13.8,20,5.6,5.8,6.5,10.5
"2462","Matawinie","Municipalité régionale de comté","Quebec","24",5.2,"00000","2011 counts",22170,19190,5,1410,75,450,695,155,190
"2462","Matawinie","Municipalité régionale de comté","Quebec","24",5.2,"00000","percentage distribution (2011)",100,86.6,0,6.4,0.3,2,3.1,0.7,0.9
"2463","Montcalm","Municipalité régionale de comté","Quebec","24",3.1,"00000","2016 counts",21610,17385,0,2075,125,640,1035,70,285
"2463","Montcalm","Municipalité régionale de comté","Quebec","24",3.1,"00000","percentage distribution (2016)",100,80.4,0,9.6,0.6,3,4.8,0.3,1.3
"2463","Montcalm","Municipalité régionale de comté","Quebec","24",3.1,"00000","percentage change (2011 to 2016)",10.5,5.6,,48.2,47.1,34.7,16.3,-12.5,67.6
"2463","Montcalm","Municipalité régionale de comté","Quebec","24",3.1,"00000","2011 counts",19560,16465,0,1400,85,475,890,80,170
