"Geographic code","Geographic name","Geographic Type","Geographic Name, province or territory","Geographic Code, province or territory","Geographic code, census division","Geographic code, census metropolitan area or census agglomeration","Global non-response rate","Data quality flag","Age","Knowledge of official languages - Total (2016 counts)","Knowledge of official languages - English only (2016 counts)","Knowledge of official languages - French only (2016 counts)","Knowledge of official languages - English and French (2016 counts)","Knowledge of official languages - Neither English nor French (2016 counts)","Knowledge of official languages - Total (% distribution (2016))","Knowledge of official languages - English only (% distribution (2016))","Knowledge of official languages - French only (% distribution (2016))","Knowledge of official languages - English and French (% distribution (2016))","Knowledge of official languages - Neither English nor French (% distribution (2016))"
"4707039","Moose Jaw","City","Saskatchewan","47","07","715","4.7","00000","25 to 44","8420","7825","0","565","30","100","92.9","0","6.7","0.4"
"4707039","Moose Jaw","City","Saskatchewan","47","07","715","4.7","00000","45 to 64","8840","8480","0","320","35","100","95.9","0","3.6","0.4"
"4707039","Moose Jaw","City","Saskatchewan","47","07","715","4.7","00000","65 and over","6125","5845","0","245","35","100","95.4","0","4","0.6"
"4707039","Moose Jaw","City","Saskatchewan","47","07","715","4.7","00000","65 to 74","3060","2925","0","135","5","100","95.6","0","4.4","0.2"
"4707039","Moose Jaw","City","Saskatchewan","47","07","715","4.7","00000","75 and over","3060","2920","0","110","30","100","95.4","0","3.6","1"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","Total","16250","15480","5","725","40","100","95.3","0","4.5","0.2"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","0 to 14","2765","2565","5","195","5","100","92.8","0.2","7.1","0.2"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","0 to 4","950","935","5","5","5","100","98.4","0.5","0.5","0.5"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","5 to 9","870","790","0","80","0","100","90.8","0","9.2","0"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","10 to 14","950","840","0","110","0","100","88.4","0","11.6","0"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","15 to 24","1940","1815","0","125","0","100","93.6","0","6.4","0"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","15 to 19","905","830","0","75","0","100","91.7","0","8.3","0"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","20 to 24","1035","985","0","50","0","100","95.2","0","4.8","0"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","25 to 44","4160","3975","0","175","10","100","95.6","0","4.2","0.2"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","45 to 64","4390","4240","0","125","15","100","96.6","0","2.8","0.3"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","65 and over","2995","2880","0","100","10","100","96.2","0","3.3","0.3"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","65 to 74","1450","1395","0","45","5","100","96.2","0","3.1","0.3"
"4708004","Swift Current","City","Saskatchewan","47","08","720","5.4","00000","75 and over","1550","1485","0","55","5","100","95.8","0","3.5","0.3"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","Total","16050","15575","5","430","45","100","97","0","2.7","0.3"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","0 to 14","2955","2815","5","125","10","100","95.3","0.2","4.2","0.3"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","0 to 4","955","940","5","5","10","100","98.4","0.5","0.5","1"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","5 to 9","1040","980","0","55","0","100","94.2","0","5.3","0"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","10 to 14","955","890","0","65","5","100","93.2","0","6.8","0.5"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","15 to 24","1845","1755","0","90","0","100","95.1","0","4.9","0"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","15 to 19","945","885","0","55","0","100","93.7","0","5.8","0"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","20 to 24","905","870","0","30","0","100","96.1","0","3.3","0"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","25 to 44","4045","3925","5","110","15","100","97","0.1","2.7","0.4"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","45 to 64","4050","3965","0","75","15","100","97.9","0","1.9","0.4"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","65 and over","3160","3115","0","35","5","100","98.6","0","1.1","0.2"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","65 to 74","1460","1440","0","20","0","100","98.6","0","1.4","0"
"4709012","Yorkton","City","Saskatchewan","47","09","710","5.1","00000","75 and over","1695","1675","0","20","5","100","98.8","0","1.2","0.3"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","Total","10960","10535","5","390","30","100","96.1","0","3.6","0.3"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","0 to 14","2930","2835","0","90","10","100","96.8","0","3.1","0.3"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","0 to 4","1125","1110","0","10","10","100","98.7","0","0.9","0.9"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","5 to 9","1005","970","0","40","0","100","96.5","0","4","0"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","10 to 14","795","755","0","40","0","100","95","0","5","0"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","15 to 24","1210","1155","0","60","0","100","95.5","0","5","0"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","15 to 19","670","635","0","35","0","100","94.8","0","5.2","0"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","20 to 24","540","520","0","20","0","100","96.3","0","3.7","0"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","25 to 44","3965","3800","0","160","5","100","95.8","0","4","0.1"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","45 to 64","2045","1965","0","65","10","100","96.1","0","3.2","0.5"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","65 and over","810","775","0","20","10","100","95.7","0","2.5","1.2"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","65 to 74","535","515","0","15","5","100","96.3","0","2.8","0.9"
"4711068","Warman","City","Saskatchewan","47","11","725","3.2","00000","75 and over","275","265","0","5","0","100","96.4","0","1.8","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","Total","9645","9315","5","310","10","100","96.6","0.1","3.2","0.1"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","0 to 14","2675","2595","5","70","5","100","97","0.2","2.6","0.2"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","0 to 4","1000","990","0","5","0","100","99","0","0.5","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","5 to 9","930","900","5","20","0","100","96.8","0.5","2.2","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","10 to 14","745","705","0","40","0","100","94.6","0","5.4","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","15 to 24","1070","1025","0","45","0","100","95.8","0","4.2","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","15 to 19","585","555","0","30","0","100","94.9","0","5.1","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","20 to 24","490","475","0","10","0","100","96.9","0","2","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","25 to 44","3600","3450","0","145","5","100","95.8","0","4","0.1"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","45 to 64","1850","1805","0","45","0","100","97.6","0","2.4","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","65 and over","450","435","0","10","0","100","96.7","0","2.2","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","65 to 74","315","305","0","10","0","100","96.8","0","3.2","0"
"4711070","Martensville","City","Saskatchewan","47","11","725","2.3","00000","75 and over","130","130","0","5","0","100","100","0","3.8","0"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","Total","5855","5740","0","100","10","100","98","0","1.7","0.2"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","0 to 14","1150","1130","5","15","5","100","98.3","0.4","1.3","0.4"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","0 to 4","355","345","0","0","5","100","97.2","0","0","1.4"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","5 to 9","435","435","0","5","5","100","100","0","1.1","1.1"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","10 to 14","360","350","0","15","0","100","97.2","0","4.2","0"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","15 to 24","705","690","0","15","0","100","97.9","0","2.1","0"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","15 to 19","395","385","0","10","0","100","97.5","0","2.5","0"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","20 to 24","310","305","0","5","0","100","98.4","0","1.6","0"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","25 to 44","1385","1355","0","25","0","100","97.8","0","1.8","0"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","45 to 64","1405","1385","0","20","0","100","98.6","0","1.4","0"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","65 and over","1205","1180","0","25","5","100","97.9","0","2.1","0.4"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","65 to 74","575","560","0","10","0","100","97.4","0","1.7","0"
"4714051","Melfort","City","Saskatchewan","47","14","","4.7","00000","75 and over","630","615","0","10","5","100","97.6","0","1.6","0.8"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","Total","5660","5460","10","175","15","100","96.5","0.2","3.1","0.3"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","0 to 14","1040","990","0","45","5","100","95.2","0","4.3","0.5"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","0 to 4","335","330","0","0","5","100","98.5","0","0","1.5"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","5 to 9","370","365","0","0","0","100","98.6","0","0","0"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","10 to 14","335","300","0","40","0","100","89.6","0","11.9","0"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","15 to 24","615","585","0","35","0","100","95.1","0","5.7","0"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","15 to 19","330","305","0","25","0","100","92.4","0","7.6","0"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","20 to 24","285","285","0","5","0","100","100","0","1.8","0"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","25 to 44","1305","1245","5","45","5","100","95.4","0.4","3.4","0.4"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","45 to 64","1430","1390","0","35","5","100","97.2","0","2.4","0.3"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","65 and over","1270","1245","0","20","0","100","98","0","1.6","0"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","65 to 74","595","585","0","10","5","100","98.3","0","1.7","0.8"
"4715008","Humboldt","City","Saskatchewan","47","15","","6.3","00000","75 and over","670","665","0","10","0","100","99.3","0","1.5","0"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","Total","35120","32215","25","2700","185","100","91.7","0.1","7.7","0.5"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","0 to 14","7760","6765","5","905","80","100","87.2","0.1","11.7","1"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","0 to 4","2565","2475","5","45","45","100","96.5","0.2","1.8","1.8"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","5 to 9","2725","2310","0","385","25","100","84.8","0","14.1","0.9"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","10 to 14","2465","1980","0","480","10","100","80.3","0","19.5","0.4"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","15 to 24","4765","4305","0","450","10","100","90.3","0","9.4","0.2"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","15 to 19","2410","2115","0","295","5","100","87.8","0","12.2","0.2"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","20 to 24","2350","2190","0","155","5","100","93.2","0","6.6","0.2"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","25 to 44","9215","8670","5","490","45","100","94.1","0.1","5.3","0.5"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","45 to 64","8325","7875","5","415","30","100","94.6","0.1","5","0.4"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","65 and over","5060","4605","5","435","15","100","91","0.1","8.6","0.3"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","65 to 74","2750","2535","0","200","10","100","92.2","0","7.3","0.4"
"4715066","Prince Albert","City","Saskatchewan","47","15","745","5.3","00000","75 and over","2310","2065","5","235","10","100","89.4","0.2","10.2","0.4"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","Total","14050","13150","10","835","55","100","93.6","0.1","5.9","0.4"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","0 to 14","3010","2745","5","235","20","100","91.2","0.2","7.8","0.7"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","0 to 4","1065","1040","0","15","15","100","97.7","0","1.4","1.4"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","5 to 9","990","880","5","105","5","100","88.9","0.5","10.6","0.5"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","10 to 14","960","835","0","120","0","100","87","0","12.5","0"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","15 to 24","1700","1505","0","195","0","100","88.5","0","11.5","0"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","15 to 19","850","725","0","130","0","100","85.3","0","15.3","0"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","20 to 24","845","785","0","60","0","100","92.9","0","7.1","0"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","25 to 44","3705","3505","0","190","10","100","94.6","0","5.1","0.3"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","45 to 64","3350","3240","0","100","10","100","96.7","0","3","0.3"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","65 and over","2280","2160","0","115","10","100","94.7","0","5","0.4"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","65 to 74","1125","1060","0","55","10","100","94.2","0","4.9","0.9"
"4716029","North Battleford","City","Saskatchewan","47","16","735","5.2","00000","75 and over","1160","1095","0","60","5","100","94.4","0","5.2","0.4"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","Total","5260","5105","0","140","15","100","97.1","0","2.7","0.3"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","0 to 14","1390","1330","0","50","10","100","95.7","0","3.6","0.7"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","0 to 4","490","475","0","0","10","100","96.9","0","0","2"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","5 to 9","495","465","0","25","5","100","93.9","0","5.1","1"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","10 to 14","405","380","0","25","0","100","93.8","0","6.2","0"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","15 to 24","730","720","0","5","0","100","98.6","0","0.7","0"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","15 to 19","380","380","0","0","0","100","100","0","0","0"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","20 to 24","345","340","0","5","0","100","98.6","0","1.4","0"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","25 to 44","1500","1460","0","40","5","100","97.3","0","2.7","0.3"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","45 to 64","1125","1100","0","20","0","100","97.8","0","1.8","0"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","65 and over","520","500","0","20","0","100","96.2","0","3.8","0"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","65 to 74","285","265","0","15","0","100","93","0","5.3","0"
"4717052","Meadow Lake","City","Saskatchewan","47","17","","4.5","00000","75 and over","240","230","0","5","0","100","95.8","0","2.1","0"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","Total","11685","11245","0","390","50","100","96.2","0","3.3","0.4"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","0 to 14","2780","2635","0","115","20","100","94.8","0","4.1","0.7"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","0 to 4","1025","1000","0","10","15","100","97.6","0","1","1.5"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","5 to 9","975","915","0","55","0","100","93.8","0","5.6","0"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","10 to 14","785","725","0","60","0","100","92.4","0","7.6","0"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","15 to 24","1840","1755","0","80","0","100","95.4","0","4.3","0"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","15 to 19","735","700","0","30","0","100","95.2","0","4.1","0"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","20 to 24","1105","1060","0","45","0","100","95.9","0","4.1","0"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","25 to 44","4365","4205","0","150","10","100","96.3","0","3.4","0.2"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","45 to 64","2095","2050","0","30","10","100","97.9","0","1.4","0.5"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","65 and over","610","595","0","5","5","100","97.5","0","0.8","0.8"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","65 to 74","360","350","0","5","5","100","97.2","0","1.4","1.4"
"4717029","Lloydminster (Part)","City","Saskatchewan","47","17","840","4.4","00000","75 and over","250","245","0","5","0","100","98","0","2","0"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","Total","10565","10320","5","225","25","100","97.7","0","2.1","0.2"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","0 to 14","2050","2020","5","15","5","100","98.5","0.2","0.7","0.2"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","0 to 4","685","670","0","0","5","100","97.8","0","0","0.7"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","5 to 9","695","690","0","5","0","100","99.3","0","0.7","0"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","10 to 14","670","660","0","10","0","100","98.5","0","1.5","0"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","15 to 24","1275","1240","0","30","0","100","97.3","0","2.4","0"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","15 to 19","640","620","0","20","0","100","96.9","0","3.1","0"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","20 to 24","635","615","0","10","0","100","96.9","0","1.6","0"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","25 to 44","2895","2805","0","85","10","100","96.9","0","2.9","0.3"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","45 to 64","2545","2495","0","40","5","100","98","0","1.6","0.2"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","65 and over","1810","1760","0","50","0","100","97.2","0","2.8","0"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","65 to 74","840","820","0","20","0","100","97.6","0","2.4","0"
"4702047","Weyburn","City","Saskatchewan","47","02","755","4.2","00000","75 and over","970","940","0","30","0","100","96.9","0","3.1","0"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","Total","11325","10900","5","385","40","100","96.2","0","3.4","0.4"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","0 to 14","2110","2005","0","85","25","100","95","0","4","1.2"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","0 to 4","760","735","5","5","20","100","96.7","0.7","0.7","2.6"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","5 to 9","710","665","0","40","0","100","93.7","0","5.6","0"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","10 to 14","645","610","0","35","5","100","94.6","0","5.4","0.8"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","15 to 24","1505","1420","0","85","5","100","94.4","0","5.6","0.3"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","15 to 19","710","680","0","30","0","100","95.8","0","4.2","0"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","20 to 24","800","740","0","55","0","100","92.5","0","6.9","0"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","25 to 44","3435","3300","0","130","10","100","96.1","0","3.8","0.3"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","45 to 64","2890","2820","0","65","5","100","97.6","0","2.2","0.2"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","65 and over","1380","1355","0","25","5","100","98.2","0","1.8","0.4"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","65 to 74","680","670","0","15","0","100","98.5","0","2.2","0"
"4701024","Estevan","City","Saskatchewan","47","01","750","4.0","00000","75 and over","700","690","0","15","5","100","98.6","0","2.1","0.7"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","Total","8105","7890","0","175","40","100","97.3","0","2.2","0.5"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","0 to 14","1905","1860","0","20","20","100","97.6","0","1","1"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","0 to 4","680","655","0","5","20","100","96.3","0","0.7","2.9"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","5 to 9","670","660","0","10","5","100","98.5","0","1.5","0.7"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","10 to 14","560","545","0","10","0","100","97.3","0","1.8","0"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","15 to 24","960","945","0","15","0","100","98.4","0","1.6","0"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","15 to 19","475","470","0","10","0","100","98.9","0","2.1","0"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","20 to 24","490","475","0","10","0","100","96.9","0","2","0"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","25 to 44","2095","2025","0","65","10","100","96.7","0","3.1","0.5"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","45 to 64","1970","1915","0","55","10","100","97.2","0","2.8","0.5"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","65 and over","1165","1140","0","20","0","100","97.9","0","1.7","0"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","65 to 74","715","700","0","15","5","100","97.9","0","2.1","0.7"
"4802019","Coaldale","Town","Alberta","48","02","810","4.2","00000","75 and over","455","445","0","10","0","100","97.8","0","2.2","0"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","Total","7100","6640","10","50","400","100","93.5","0.1","0.7","5.6"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","0 to 14","2235","1945","0","5","290","100","87","0","0.2","13"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","0 to 4","730","505","0","0","230","100","69.2","0","0","31.5"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","5 to 9","760","705","0","5","55","100","92.8","0","0.7","7.2"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","10 to 14","750","735","0","0","5","100","98","0","0","0.7"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","15 to 24","1110","1090","5","10","10","100","98.2","0.5","0.9","0.9"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","15 to 19","680","670","0","10","5","100","98.5","0","1.5","0.7"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","20 to 24","430","420","0","0","10","100","97.7","0","0","2.3"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","25 to 44","1635","1565","0","10","55","100","95.7","0","0.6","3.4"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","45 to 64","1500","1450","0","10","35","100","96.7","0","0.7","2.3"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","65 and over","610","590","0","5","15","100","96.7","0","0.8","2.5"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","65 to 74","395","380","0","5","10","100","96.2","0","1.3","2.5"
"4802021","Taber","Municipal district","Alberta","48","02","","4.7","00000","75 and over","215","210","0","0","0","100","97.7","0","0","0"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","Total","8315","8055","0","140","115","100","96.9","0","1.7","1.4"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","0 to 14","1855","1780","5","10","65","100","96","0.3","0.5","3.5"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","0 to 4","620","570","0","0","55","100","91.9","0","0","8.9"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","5 to 9","660","645","5","5","15","100","97.7","0.8","0.8","2.3"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","10 to 14","570","565","0","5","0","100","99.1","0","0.9","0"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","15 to 24","1150","1120","0","20","5","100","97.4","0","1.7","0.4"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","15 to 19","620","605","0","10","0","100","97.6","0","1.6","0"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","20 to 24","530","515","0","5","5","100","97.2","0","0.9","0.9"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","25 to 44","2140","2085","0","40","15","100","97.4","0","1.9","0.7"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","45 to 64","1995","1935","0","50","10","100","97","0","2.5","0.5"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","65 and over","1175","1135","0","20","15","100","96.6","0","1.7","1.3"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","65 to 74","645","625","0","15","10","100","96.9","0","2.3","1.6"
"4802022","Taber","Town","Alberta","48","02","","4.1","00000","75 and over","530","515","0","10","5","100","97.2","0","1.9","0.9"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","Total","7525","7285","5","135","100","100","96.8","0.1","1.8","1.3"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","0 to 14","1740","1630","0","20","85","100","93.7","0","1.1","4.9"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","0 to 4","520","455","0","0","65","100","87.5","0","0","12.5"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","5 to 9","630","595","0","15","20","100","94.4","0","2.4","3.2"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","10 to 14","590","580","0","5","0","100","98.3","0","0.8","0"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","15 to 24","1015","995","0","10","0","100","98","0","1","0"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","15 to 19","590","575","0","10","0","100","97.5","0","1.7","0"
